REG_STAT,DEATHS,ST_CASE,WGTCD_TR,L_STATE,L_TYPE,L_STATUS,PREV_ACC,PREV_OTH
13,1,130321,,47,1,6,0,0
13,0,130321,,9,1,6,98,0
13,1,130322,1,13,1,6,98,1
13,1,130323,1,13,2,6,98,0
92,1,130324,,47,1,6,0,0
1,0,130325,,1,1,6,1,1
39,1,130325,1,39,1,6,0,2
12,0,130325,3,12,1,6,0,0
12,0,130325,,33,1,6,0,0
13,1,130326,2,13,1,6,98,0
13,0,130327,,13,1,1,98,0
13,0,130328,,13,1,6,98,0
13,0,130328,,13,1,6,98,1
13,1,130328,,13,1,6,98,0
92,1,130329,9,13,1,6,98,0
13,1,130330,2,13,0,0,98,1
13,2,130331,,13,1,6,98,1
13,0,130331,2,13,1,6,98,0
13,0,130332,,51,1,6,0,0
13,1,130333,1,13,1,6,98,0
13,0,130334,2,13,1,6,98,0
13,1,130335,1,13,1,6,98,0
13,0,130335,8,13,1,6,98,0
13,1,130336,,13,1,1,98,0
13,2,130337,,13,1,6,98,0
13,1,130338,1,13,1,6,98,2
13,0,130338,,13,1,6,98,0
13,1,130339,,13,1,6,98,0
13,1,130340,,13,1,6,98,0
13,0,130341,,13,0,0,98,0
13,1,130342,,13,1,4,98,0
13,1,130343,2,13,1,6,98,0
13,0,130344,2,13,1,6,98,0
13,1,130345,1,13,1,6,98,1
13,1,130346,2,13,1,6,98,0
13,1,130347,1,13,1,6,98,0
13,1,130348,8,13,1,6,98,0
5,1,130349,1,13,1,6,98,0
13,0,130349,7,13,1,6,98,0
13,1,130350,,13,1,6,98,0
13,0,130350,,13,1,6,98,0
13,1,130351,,13,1,6,98,0
13,0,130351,2,13,1,6,98,0
13,0,130351,2,13,1,6,98,0
13,1,130352,,13,1,6,98,0
13,0,130352,,13,1,6,98,0
13,1,130353,,13,0,0,98,0
40,0,130353,8,1,1,6,0,0
13,1,130354,2,13,1,6,98,0
13,1,130354,,13,1,6,98,0
13,1,130355,,13,1,6,98,1
13,0,130356,,13,1,6,98,2
13,1,130356,1,13,1,1,98,2
13,1,130357,,13,1,6,98,0
13,1,130358,2,13,1,6,98,0
13,0,130358,,13,1,6,98,0
13,0,130359,2,13,1,6,98,0
13,1,130359,,13,1,6,98,0
13,1,130360,,13,1,6,98,2
13,0,130360,,12,1,1,0,0
13,1,130361,,13,1,6,98,0
13,0,130361,8,13,1,6,98,0
13,1,130362,,13,2,6,98,0
13,1,130363,,13,2,6,98,0
13,0,130364,,13,1,6,98,1
13,1,130364,9,13,1,6,98,0
92,1,130365,2,13,1,3,98,1
13,0,130365,,13,1,6,98,0
12,1,130366,2,12,1,6,0,0
37,1,130367,,37,1,6,0,0
24,0,130367,8,26,1,6,0,0
13,1,130368,7,13,1,6,98,0
13,1,130369,,13,1,6,98,0
13,1,130370,,13,1,6,98,0
13,0,130370,2,13,2,6,98,0
13,1,130371,,13,1,6,98,0
13,1,130372,1,13,1,6,98,1
13,0,130373,2,13,1,6,98,0
13,1,130373,,13,1,6,98,0
13,0,130374,,13,1,6,98,0
13,2,130374,,13,1,6,98,1
13,0,130374,,13,1,6,98,0
13,0,130375,1,13,1,6,98,2
13,1,130376,,13,1,1,98,0
13,1,130377,1,13,1,6,98,0
45,1,130378,,45,1,6,0,1
13,1,130379,,13,1,6,98,0
13,1,130380,,13,0,0,98,0
13,0,130381,2,13,1,6,98,0
13,1,130381,,13,1,6,98,0
13,1,130382,1,13,1,6,98,0
13,0,130383,,13,1,6,98,0
13,0,130383,1,13,1,6,98,0
13,1,130383,,13,1,6,98,0
13,0,130384,1,13,1,6,98,1
92,1,130384,,13,1,6,98,0
13,1,130385,,13,1,6,98,0
13,1,130386,1,13,1,6,98,0
13,1,130387,,13,1,6,98,0
13,1,130388,1,13,1,6,98,0
13,1,130389,2,13,1,6,98,0
13,1,130390,,13,1,6,98,0
13,0,130391,,13,1,6,98,2
13,0,130392,2,48,1,6,0,0
13,1,130392,9,13,1,6,98,0
92,2,130393,1,13,1,6,98,0
1,0,130393,,1,1,6,0,0
13,1,130394,,13,1,6,98,0
13,2,130395,2,13,1,6,98,0
13,1,130396,,13,1,6,98,1
13,1,130397,,13,1,1,98,0
13,1,130398,,13,1,6,98,0
92,1,130399,9,13,1,1,98,1
55,1,130400,,55,1,6,0,0
53,0,130400,,53,1,6,0,0
93,0,130400,8,13,1,6,98,0
13,1,130401,1,13,1,6,98,0
26,0,130401,,26,1,6,0,0
13,1,130402,,13,1,6,98,0
25,0,130403,2,,,,,
92,0,130403,,13,1,6,98,0
45,0,130404,,37,1,6,0,0
45,1,130405,,45,1,6,0,0
37,0,130405,8,37,1,6,0,1
13,1,130406,1,13,1,6,98,0
13,1,130407,,13,1,6,98,0
13,1,130408,1,13,1,6,98,0
13,1,130409,,13,2,6,98,0
13,0,130409,8,13,1,6,98,0
13,1,130410,,13,1,6,98,1
48,1,130411,,48,1,6,1,1
92,0,130412,,13,1,6,98,1
13,1,130413,,13,1,1,98,3
13,1,130414,,13,1,6,98,0
13,1,130415,2,13,1,6,98,0
45,1,130416,,45,1,6,1,1
45,0,130416,8,45,1,6,0,0
92,1,130417,2,99,9,9,99,99
13,1,130418,2,13,1,6,98,2
0,1,130419,9,13,1,6,98,0
13,2,130420,,13,7,6,98,0
13,0,130420,5,13,1,6,98,0
13,0,130420,,13,1,6,98,0
13,1,130421,,13,1,6,98,0
13,0,130421,,13,1,6,98,0
13,1,130422,,13,0,0,98,0
13,0,130422,,13,1,6,98,0
13,0,130422,,13,1,6,98,0
13,1,130423,1,13,1,6,98,0
13,0,130424,1,13,1,6,98,0
92,1,130424,,13,1,6,98,0
13,1,130425,,13,1,6,98,0
93,0,130425,8,47,1,6,0,1
13,1,130426,,13,1,6,98,0
92,0,130427,9,13,1,6,98,0
13,1,130427,,13,1,6,98,0
13,0,130428,2,13,1,6,98,0
13,1,130429,,13,1,6,98,0
92,1,130430,,13,1,6,98,1
13,0,130430,,13,1,6,98,2
13,1,130431,2,13,2,6,98,0
13,1,130432,,13,1,1,98,0
13,1,130433,1,13,1,6,98,0
13,0,130433,8,13,1,6,98,2
92,0,130434,8,13,1,6,98,0
13,0,130435,9,13,1,6,98,0
13,1,130435,1,13,1,6,98,0
13,0,130436,,13,1,6,98,1
13,1,130436,,13,1,6,98,0
13,0,130436,,13,1,6,98,1
13,1,130437,2,13,1,6,98,1
13,1,130438,,13,1,6,98,0
92,1,130439,,13,1,1,98,0
13,1,130440,,13,1,6,98,0
92,1,130441,,13,1,6,98,0
13,1,130442,,13,1,6,98,0
13,2,130443,,13,1,1,98,7
13,0,130443,,13,1,6,98,0
92,0,130443,1,1,1,6,1,0
99,1,130444,,13,1,6,98,0
13,1,130445,1,13,1,6,98,0
92,1,130446,,13,1,6,98,0
92,1,130447,9,13,1,6,98,0
13,0,130448,,13,1,6,98,0
13,0,130448,,13,1,6,98,0
13,0,130448,,13,1,6,98,0
13,1,130448,,13,1,6,98,0
13,0,130448,,13,1,6,98,0
13,0,130448,,13,1,6,98,0
13,0,130448,,13,1,1,98,0
92,0,130448,,13,1,6,98,0
13,0,130448,,13,1,6,98,0
13,0,130448,,13,1,6,98,0
13,0,130448,,13,1,6,98,0
13,0,130448,,13,1,6,98,1
13,1,130449,,13,1,6,98,0
1,0,130449,3,1,1,6,1,0
13,1,130450,3,13,0,0,98,0
13,0,130451,2,13,1,6,98,0
13,1,130452,,13,2,6,98,0
13,0,130453,,13,1,6,98,0
0,1,130454,9,13,1,6,98,1
93,1,130455,3,13,1,6,98,1
93,0,130455,8,47,1,6,0,0
42,1,130456,,99,9,9,99,99
13,0,130457,,13,0,0,98,0
13,1,130457,,13,1,6,98,1
13,0,130457,,13,0,0,98,0
92,1,130458,,13,1,6,98,0
13,1,130459,,13,1,6,98,0
13,0,130459,,13,1,6,98,1
13,1,130460,,13,0,0,98,0
92,1,130461,,26,1,6,0,0
13,0,130461,8,13,1,6,98,0
13,1,130462,,13,1,2,98,0
13,0,130463,,13,1,6,98,0
13,0,130464,,13,1,6,98,0
13,1,130464,,13,1,6,98,0
92,0,130464,5,12,1,6,0,0
13,1,130465,2,13,1,6,98,0
93,0,130466,8,1,1,6,0,0
12,1,130466,2,12,1,6,0,1
13,2,130467,,13,1,6,98,0
13,0,130467,2,13,1,6,98,0
13,1,130468,4,13,1,6,98,0
13,1,130469,,13,1,6,98,0
13,2,130470,,13,1,1,98,0
13,1,130471,2,13,1,6,98,2
93,0,130471,8,48,1,6,0,0
92,1,130472,,13,1,1,98,2
92,2,130473,,13,0,0,98,0
13,0,130473,,13,1,6,98,0
13,1,130474,,13,1,6,98,0
13,0,130475,,13,2,6,98,0
13,0,130476,,13,1,6,98,0
13,1,130476,,13,1,6,98,0
99,0,130477,9,99,9,9,99,99
13,0,130478,9,,,,,
13,1,130479,,13,1,6,98,0
36,0,130480,,,,,,
13,1,130480,1,13,1,6,98,0
12,1,130481,,12,0,0,0,0
13,0,130481,,13,1,6,98,0
13,1,130482,,13,1,1,98,0
13,0,130482,8,13,1,6,98,0
13,1,130483,2,13,1,6,98,0
13,0,130483,,13,1,6,98,0
26,1,130484,8,47,1,6,0,1
13,1,130485,,13,1,6,98,0
13,1,130486,,13,0,0,98,0
13,1,130487,1,13,1,6,98,0
13,0,130488,,13,1,6,98,0
13,1,130488,2,13,1,6,98,0
13,0,130488,2,13,1,6,98,0
13,1,130489,1,13,1,6,98,0
47,1,130490,,47,1,6,0,0
13,1,130491,,13,1,6,98,1
13,1,130492,,13,1,6,98,0
13,1,130493,1,13,1,6,98,0
13,1,130494,,13,1,6,98,0
13,0,130494,,13,1,6,98,1
12,0,130494,2,12,1,6,0,0
1,0,130494,1,1,1,6,0,0
13,1,130495,,13,1,6,98,1
13,0,130495,2,13,1,6,98,1
13,1,130496,,13,1,6,98,0
13,1,130497,,13,2,6,98,0
13,0,130497,,13,1,6,98,0
99,0,130497,9,13,1,6,98,1
13,0,130497,,13,1,6,98,0
13,1,130498,9,13,1,6,98,0
13,1,130499,,13,1,6,98,0
13,0,130499,,13,1,6,98,0
13,0,130500,1,13,1,6,98,0
13,1,130500,2,13,1,6,98,0
13,1,130501,2,13,1,6,98,2
13,1,130502,,13,1,6,98,0
13,0,130502,,13,1,6,98,0
13,1,130503,,13,1,6,98,0
39,0,130503,7,45,1,6,1,0
13,1,130504,,13,2,6,98,0
13,0,130504,1,13,1,6,98,2
13,2,130505,,13,0,0,98,0
13,1,130506,,13,1,1,98,0
13,0,130506,1,13,1,6,98,0
13,1,130507,2,13,1,6,98,0
13,1,130508,,13,1,6,98,0
13,0,130508,1,13,1,6,98,1
13,2,130509,,13,1,6,98,0
13,0,130509,,13,1,6,98,0
13,1,130510,,13,1,6,98,0
99,0,130511,9,99,9,9,99,99
99,0,130511,9,99,9,9,99,99
13,0,130511,,13,1,6,98,0
13,1,130512,,13,1,6,98,0
13,0,130512,2,13,1,6,98,0
13,1,130513,,13,1,4,98,4
13,1,130514,,13,1,6,98,0
13,1,130515,,13,1,1,98,1
13,0,130516,3,13,1,6,98,0
13,0,130516,,13,1,6,98,0
13,1,130516,,13,1,6,98,0
13,1,130517,,13,1,6,98,0
13,0,130518,,13,2,6,98,0
13,1,130519,,13,1,6,98,0
13,1,130520,,13,1,6,98,1
13,0,130521,1,13,1,6,98,0
13,1,130521,,13,1,6,98,0
13,1,130522,,13,1,6,98,1
13,1,130523,,13,1,6,98,0
13,1,130524,,13,1,6,98,2
13,0,130524,,13,1,6,98,0
92,1,130525,,13,1,6,98,0
13,0,130525,2,13,1,6,98,0
13,2,130526,2,13,1,1,98,1
13,0,130527,1,13,1,6,98,0
13,0,130528,8,13,1,6,98,2
13,1,130528,,13,1,6,98,0
13,1,130529,,13,1,3,98,0
13,0,130530,,13,1,6,98,0
13,1,130531,,13,1,6,98,0
13,0,130531,2,13,1,6,98,0
13,2,130532,2,13,0,0,98,0
13,1,130533,,13,1,6,98,0
13,1,130534,2,13,1,6,98,0
13,0,130534,,13,1,6,98,0
13,0,130534,1,13,1,6,98,0
13,1,130535,8,13,1,6,98,0
47,0,130535,8,12,1,6,0,2
13,0,130536,8,13,1,6,98,0
13,1,130536,1,13,1,6,98,0
13,1,130537,1,13,1,6,98,2
13,1,130538,,13,1,6,98,0
13,1,130539,1,13,1,6,98,0
13,0,130539,,13,1,6,98,1
13,0,130540,8,13,1,6,98,0
13,1,130540,,13,1,6,98,0
13,1,130541,,12,1,6,0,0
13,0,130541,2,13,1,6,98,0
13,0,130542,,13,1,6,98,0
13,0,130543,9,13,1,6,98,0
13,1,130543,,13,1,6,98,0
13,0,130544,,13,1,6,98,0
13,1,130544,,13,1,6,98,0
99,1,130545,,99,9,9,99,99
13,0,130545,,13,1,6,98,1
13,1,130546,,13,1,6,98,0
13,1,130547,,13,1,6,98,0
13,2,130548,1,13,7,6,98,0
13,1,130549,8,13,1,6,98,0
13,0,130549,,13,1,6,98,0
13,1,130550,,13,1,6,98,1
13,0,130551,,13,1,6,98,0
13,1,130552,,13,1,6,98,0
13,0,130552,2,13,1,6,98,0
13,0,130552,,13,1,6,98,0
13,1,130553,,13,1,6,98,1
13,1,130554,,13,1,6,98,0
13,1,130555,,13,1,6,98,0
13,1,130556,,13,1,6,98,0
13,1,130557,,13,1,6,98,1
37,1,130558,,12,0,0,0,0
13,0,130559,2,13,1,6,98,0
13,1,130559,,13,1,6,98,1
42,0,130560,8,42,1,6,0,0
13,1,130561,1,13,1,6,98,0
13,0,130561,,13,1,6,98,0
13,0,130562,2,13,1,6,98,0
13,1,130562,,13,1,6,98,2
13,1,130563,,13,1,6,98,0
13,1,130564,2,13,0,0,98,0
13,1,130565,,13,2,6,98,0
13,0,130565,,13,1,6,98,1
13,1,130566,,13,1,6,98,0
13,1,130567,1,13,1,6,98,0
13,1,130568,,13,1,6,98,3
37,0,130568,,37,1,6,0,0
13,0,130569,,13,1,1,98,3
13,1,130569,,13,1,6,98,0
13,0,130570,,13,1,6,98,0
13,1,130570,,13,1,6,98,0
12,1,130571,,12,1,6,0,1
21,0,130571,8,21,1,6,0,1
13,0,130572,,13,1,6,98,1
92,2,130573,,13,1,6,98,0
13,1,130574,1,13,1,6,98,1
13,1,130575,,13,1,6,98,0
13,1,130576,,13,1,6,98,1
13,1,130577,1,13,1,6,98,0
13,0,130577,3,13,1,6,98,0
13,0,130578,,13,1,6,98,0
13,1,130578,,13,1,6,98,2
13,1,130579,,13,1,6,98,0
92,1,130580,2,13,1,6,98,2
13,0,130581,9,13,1,6,98,0
13,1,130581,1,13,1,6,98,1
13,1,130582,,13,1,6,98,0
13,0,130582,2,13,1,6,98,0
13,1,130583,,47,1,6,0,0
93,0,130583,8,47,1,6,0,0
13,1,130584,,13,1,6,98,0
13,0,130585,,13,1,6,98,1
13,0,130586,2,13,1,6,98,0
13,2,130587,,13,1,6,98,0
13,0,130587,2,13,1,6,98,0
13,0,130588,1,13,1,6,98,4
13,1,130589,1,13,1,6,98,0
0,1,130590,9,13,1,6,98,0
13,1,130591,1,13,1,6,98,0
13,1,130592,2,45,1,6,0,0
92,2,130593,,47,1,6,0,0
12,1,130594,,12,1,1,0,0
13,4,130595,,13,0,0,98,1
13,1,130596,,13,1,6,98,0
13,1,130597,,13,1,1,98,0
13,0,130597,,13,1,6,98,0
13,1,130598,,13,1,6,98,0
13,1,130599,,13,1,6,98,0
13,1,130600,,13,1,6,98,0
13,1,130601,,13,7,6,98,0
92,1,130602,,13,1,6,98,0
13,0,130602,,13,1,6,98,1
13,1,130603,,13,2,6,98,0
13,0,130603,,13,1,1,98,3
13,1,130604,,13,1,6,98,0
13,0,130605,,13,1,6,98,0
47,1,130605,1,47,1,6,0,0
13,0,130605,,13,1,6,98,0
13,0,130606,,13,1,6,98,0
13,1,130606,,13,1,6,98,0
13,1,130607,,8,1,6,0,0
13,2,130608,,13,1,6,98,1
13,0,130608,2,12,1,6,0,0
13,0,130609,,13,2,6,98,0
13,1,130610,1,13,1,6,98,0
13,0,130610,,13,1,6,98,0
13,0,130611,,13,1,6,98,0
13,0,130612,,13,1,6,98,0
13,1,130613,,13,1,6,98,0
13,0,130614,,13,1,6,98,0
13,0,130614,,13,1,6,98,0
13,1,130614,,13,1,6,98,0
13,0,130614,,13,1,6,98,1
13,0,130615,,13,2,6,98,0
13,1,130615,,13,1,6,98,0
13,1,130616,1,13,1,6,98,0
13,0,130616,8,13,1,6,98,2
13,1,130617,,13,0,0,98,0
13,0,130617,,13,1,6,98,0
13,0,130617,,13,1,6,98,0
13,1,130618,,13,2,6,98,0
13,0,130619,1,13,1,6,98,0
13,0,130619,2,13,1,6,98,0
13,1,130619,,13,1,6,98,0
13,1,130620,,13,1,6,98,0
13,0,130620,,13,1,6,98,0
99,0,130621,9,99,9,9,99,99
13,1,130622,1,47,1,6,0,0
29,1,130623,8,29,1,6,0,0
13,0,130624,2,13,1,6,98,0
13,1,130625,,13,2,6,98,0
45,0,130625,8,37,1,6,1,1
13,1,130627,,13,1,6,98,1
13,1,130628,1,13,1,6,98,0
13,1,130629,,13,1,6,98,0
13,0,130629,,13,1,6,98,0
99,1,130630,,13,1,6,98,0
13,0,130631,8,13,1,6,98,0
13,1,130631,,13,1,6,98,0
13,1,130632,,13,1,6,98,0
13,1,130633,,13,1,6,98,0
13,1,130634,,13,1,6,98,0
13,0,130635,,13,1,6,98,0
13,1,130636,2,13,2,6,98,0
13,2,130637,,13,1,6,98,0
13,0,130638,2,1,1,6,0,0
13,1,130638,,13,1,6,98,0
13,1,130639,,13,1,6,98,2
92,1,130640,,13,1,6,98,1
45,0,130641,,45,1,6,0,1
13,0,130641,,13,1,6,98,0
13,2,130641,,13,1,6,98,0
45,0,130641,,13,1,6,98,0
29,1,130642,,29,1,6,0,0
13,0,130642,,13,1,6,98,2
13,0,130643,,13,1,6,98,0
13,1,130643,,13,1,1,98,2
99,0,130644,8,13,1,6,98,0
13,1,130645,1,13,1,6,98,1
13,0,130645,9,13,1,6,98,0
13,0,130646,2,13,1,6,98,0
13,0,130647,,13,2,6,98,0
13,1,130647,,13,1,6,98,0
13,1,130648,2,13,1,6,98,0
51,1,130649,,51,1,6,0,0
13,1,130650,,13,1,6,98,1
13,0,130650,2,13,1,6,98,0
13,1,130651,1,13,1,6,98,0
92,1,130652,,13,0,0,98,0
13,1,130653,,37,1,3,0,0
13,0,130653,2,13,1,6,98,0
13,0,130653,,13,1,6,98,0
13,2,130654,,13,2,6,98,0
13,1,130655,,13,1,6,98,0
13,1,130656,1,13,1,6,98,0
13,1,130657,,13,1,6,98,0
93,0,130657,9,1,1,6,0,0
13,0,130657,,13,1,6,98,0
92,1,130658,1,13,1,6,98,0
13,0,130659,,13,1,6,98,1
13,1,130659,,13,1,6,98,1
13,0,130659,8,13,1,6,98,1
99,1,130660,1,99,9,9,99,99
13,1,130661,,13,1,4,98,0
37,3,130662,1,37,1,6,0,0
13,1,130663,,13,1,6,98,0
13,1,130664,1,13,1,6,98,5
13,0,130664,,13,1,6,98,0
92,1,130665,,13,1,1,98,4
13,1,130666,,13,1,6,98,0
93,0,130666,8,13,1,6,98,3
92,1,130667,1,13,1,6,98,0
13,1,130668,,13,1,6,98,0
13,0,130669,1,13,1,6,98,0
13,1,130669,,13,1,6,98,0
13,0,130669,2,13,1,6,98,0
13,1,130670,1,13,1,6,98,0
13,0,130671,,13,1,6,98,2
13,1,130671,,13,1,6,98,1
13,0,130671,,13,1,6,98,0
13,0,130672,,13,1,6,98,0
12,1,130672,2,12,1,6,0,1
99,1,130673,,21,0,0,0,1
13,0,130673,3,13,1,6,98,0
13,1,130674,,28,1,6,0,0
13,1,130675,,13,1,6,98,0
13,1,130676,1,13,1,6,98,1
13,0,130676,,13,0,0,98,0
13,2,130677,,13,1,6,98,0
13,1,130677,,13,1,6,98,0
92,1,130678,9,37,1,6,0,0
13,1,130679,,13,1,6,98,2
12,0,130680,,12,1,6,0,0
93,1,130680,8,45,1,6,0,2
31,0,130681,8,29,1,6,1,0
13,0,130681,8,13,1,6,98,2
13,0,130681,,13,1,6,98,0
13,1,130682,1,13,1,6,98,0
13,1,130683,,13,1,6,98,1
13,1,130684,,13,1,6,98,1
13,1,130685,,13,1,6,98,0
1,1,130686,,1,1,6,0,0
13,0,130686,,13,1,6,98,0
13,1,130687,2,13,1,3,98,0
18,0,130688,8,51,1,6,0,1
13,0,130688,3,13,1,6,98,0
92,1,130688,,13,0,0,98,0
13,1,130689,,13,2,6,98,0
37,0,130689,8,37,1,6,0,0
13,0,130689,,13,1,6,98,0
13,0,130689,,13,1,6,98,0
13,1,130690,1,13,1,6,98,0
47,0,130690,8,13,1,6,98,0
13,0,130690,8,13,1,6,98,0
13,0,130691,,13,1,6,98,0
13,1,130692,,13,0,0,98,0
13,1,130693,,13,1,6,98,1
13,0,130693,2,13,1,6,98,0
13,0,130693,,13,1,6,98,0
13,1,130694,,13,1,6,98,0
13,0,130694,8,13,1,6,98,0
13,1,130695,,13,1,6,98,0
13,0,130695,,13,1,1,98,0
13,0,130696,,13,2,6,98,0
39,0,130697,8,6,1,6,0,0
13,1,130697,2,13,1,6,98,0
99,2,130698,2,99,9,9,99,99
13,0,130698,,13,1,6,98,0
13,1,130699,2,13,1,6,98,0
13,1,130700,,13,1,4,98,0
13,1,130701,,47,1,6,0,0
13,1,130702,,13,1,6,98,0
13,2,130703,,13,1,1,98,3
13,0,130703,,13,1,6,98,0
13,1,130704,,13,1,6,98,0
13,1,130705,2,13,1,6,98,0
13,1,130706,,13,1,6,98,0
13,0,130707,,13,2,6,98,1
13,0,130707,,13,1,6,98,1
0,1,130708,9,13,0,0,98,0
13,0,130708,,13,1,6,98,0
40,2,130709,,40,1,6,0,0
13,0,130709,8,13,1,6,98,0
13,1,130710,,13,7,1,98,1
12,2,130711,,12,1,6,0,0
13,1,130712,,13,1,6,98,1
13,0,130712,3,13,1,6,98,0
13,0,130713,3,13,1,6,98,1
13,1,130713,1,13,1,6,98,0
12,1,130714,,12,1,6,0,0
13,1,130715,1,13,1,1,98,0
92,0,130715,2,13,1,6,98,0
4,1,130716,3,13,1,6,98,1
13,2,130717,,12,1,6,0,0
13,1,130718,1,13,1,6,98,2
96,0,130718,9,47,1,6,0,0
96,0,130718,2,47,1,1,1,0
92,1,130719,,13,0,0,98,0
13,0,130719,,13,1,6,98,0
13,1,130720,2,13,1,6,98,4
47,1,130721,,47,1,6,0,0
93,0,130721,8,13,1,6,98,1
93,0,130722,7,13,1,6,98,0
13,1,130722,,13,1,6,98,2
13,1,130723,,13,1,6,98,0
13,1,130724,,13,1,6,98,0
13,0,130724,,13,1,6,98,0
0,1,130725,9,13,0,0,98,0
12,0,130725,,12,1,6,0,0
13,0,130726,1,13,1,6,98,0
13,1,130727,,13,1,6,98,1
13,1,130728,,13,1,6,98,1
13,1,130729,,13,0,0,98,0
13,0,130729,,13,1,6,98,0
13,1,130730,,13,1,6,98,0
51,1,130731,,48,1,6,0,0
26,1,130732,2,26,1,6,1,1
13,1,130733,,13,0,0,98,0
13,2,130734,,13,1,6,98,1
13,0,130734,2,13,1,6,98,0
13,1,130735,,13,1,6,98,0
13,0,130735,2,13,1,6,98,0
13,1,130736,,13,1,6,98,0
13,0,130736,,13,1,6,98,0
13,0,130736,,13,1,6,98,1
13,0,130736,,13,1,6,98,1
13,0,130736,,13,1,6,98,1
13,0,130736,,13,1,6,98,0
13,1,130737,1,13,1,6,98,0
51,0,130737,7,13,1,6,98,0
13,1,130738,2,13,1,6,98,0
13,1,130739,2,13,1,6,98,0
13,2,130739,,13,0,0,98,0
18,0,130740,8,13,1,6,98,0
13,1,130740,2,13,1,6,98,0
93,0,130741,8,13,1,6,98,0
13,1,130742,,13,1,6,98,0
18,0,130742,8,12,1,6,0,1
13,1,130743,,13,1,6,98,0
13,0,130744,2,13,1,6,98,0
13,1,130744,8,13,1,6,98,0
13,1,130745,,13,1,6,98,0
93,0,130745,8,12,1,6,0,0
13,1,130746,,13,1,6,98,0
13,0,130746,,13,1,6,98,1
92,0,130747,9,21,1,6,0,0
13,1,130747,,13,1,6,98,0
13,0,130747,,13,1,6,98,0
13,0,130747,,13,1,6,98,0
13,0,130747,,13,1,6,98,1
13,0,130747,3,13,1,6,98,0
13,0,130747,1,13,1,6,98,0
92,1,130748,9,13,7,6,98,1
13,0,130748,,13,1,6,98,0
99,0,130749,9,99,9,9,99,99
13,0,130750,1,13,1,6,98,0
13,0,130751,,13,1,6,98,0
13,0,130752,2,13,1,6,98,0
93,0,130753,8,13,1,6,98,0
13,1,130753,2,13,1,6,98,0
0,1,130754,9,13,7,6,98,0
13,1,130755,,13,1,6,98,0
13,1,130756,,13,1,6,98,0
13,1,130757,,13,1,6,98,0
93,1,130758,8,13,1,6,98,0
13,1,130759,,13,1,6,98,0
13,0,130759,,13,2,6,98,0
13,0,130760,,13,0,0,98,0
13,1,130761,1,13,1,6,98,0
13,0,130761,,13,1,6,98,1
37,1,130762,,37,1,6,0,0
37,0,130762,8,37,1,6,0,0
13,1,130763,,13,1,6,98,0
13,1,130764,1,13,1,6,98,0
13,0,130764,2,13,1,6,98,0
13,1,130765,,13,0,0,98,1
13,0,130765,2,13,1,6,98,0
13,1,130766,1,13,1,6,98,0
13,0,130766,,13,1,6,98,0
13,1,130767,1,13,1,6,98,0
92,1,130768,,13,1,6,98,0
13,0,130769,,13,1,6,98,1
13,1,130769,,13,1,6,98,0
92,1,130770,,13,1,6,98,0
13,0,130770,2,13,1,6,98,0
12,1,130771,,12,1,6,0,0
47,1,130772,,47,1,6,0,0
92,1,130773,1,13,1,6,98,0
13,0,130774,,13,2,6,98,0
13,2,130774,,13,1,6,98,0
0,1,130775,9,13,1,2,98,0
0,1,130775,9,13,1,6,98,0
47,0,130776,,13,1,6,98,0
13,1,130776,,13,1,6,98,3
45,1,130777,,13,1,6,98,0
13,1,130778,,13,1,6,98,0
93,0,130779,8,1,1,6,1,2
13,1,130779,1,13,1,1,98,1
13,1,130780,,13,1,6,98,0
13,1,130781,,13,1,6,98,0
13,0,130781,,13,2,6,98,0
13,0,130782,8,13,1,6,98,2
13,1,130782,,13,1,6,98,0
93,0,130782,8,37,1,6,0,0
13,1,130783,,13,1,6,98,0
13,2,130784,,13,1,6,98,0
13,0,130784,,13,1,6,98,0
37,1,130785,,37,1,6,0,0
13,0,130785,2,13,1,6,98,0
13,1,130786,,13,1,6,98,1
92,0,130786,,13,1,6,98,0
13,1,130787,,13,1,6,98,0
13,0,130787,8,1,1,6,2,1
13,0,130788,6,13,1,6,98,3
13,1,130788,,13,1,6,98,0
92,0,130788,2,13,1,6,98,0
13,1,130789,,13,1,6,98,0
13,2,130790,2,13,1,6,98,0
13,0,130790,,13,1,6,98,0
13,1,130791,,13,1,6,98,0
13,0,130791,1,13,1,6,98,1
13,0,130791,8,13,1,6,98,1
92,1,130792,,13,1,6,98,0
13,0,130792,,13,1,6,98,1
17,1,130793,,21,1,6,0,0
13,1,130794,,13,1,6,98,0
13,1,130795,2,13,1,6,98,1
92,1,130796,1,13,1,6,98,0
13,1,130797,,13,2,6,98,0
13,1,130798,,13,2,6,98,0
13,1,130799,1,13,1,6,98,0
13,1,130800,,13,1,6,98,0
13,1,130801,,13,1,1,98,1
13,1,130802,,13,1,6,98,0
92,0,130803,8,36,1,1,0,0
13,1,130803,,13,1,6,98,0
37,1,130804,,13,2,6,98,0
13,1,130805,,13,1,6,98,0
13,1,130806,,13,1,6,98,0
13,1,130807,,13,1,6,98,0
13,1,130808,,13,1,6,98,0
13,0,130808,,13,2,6,98,0
13,1,130809,,13,1,6,98,0
13,1,130810,2,13,1,6,98,1
13,1,130811,,13,1,6,98,0
12,0,130812,,12,1,6,0,0
13,1,130812,,13,1,6,98,0
13,1,130813,,13,1,6,98,1
