VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,OCUPANTS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_INV,HAZ_PLAC,HAZ_CNO,HAZ_REL,TOW_VEH,V_CONFIG,CARGO_BT,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWAWAY,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,MCARR_I1,ST_CASE,HAZ_ID,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_I2,FLDCD_TR,MCARR_ID,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,LAST_YR,FIRST_YR,DR_ZIP,MONTH,HARM_EV,MAN_COLL,HIT_RUN,VE_FORMS
4V4NC9GH93N3,4,V,4,N,C,9,G,H,9,3,N,3,12.0000,2.0000,0.0000,51.0000,881.0000,63.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,1.0000,4.0000,1.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,3.0000,17.0000,121213.0000,0.0000,51881.0000,2003.0000,VNL,VVN,DS,999999999,D,17999999999,0.0000,0.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,1.0000,14.0000,1.0000,0.0000,1.0000
JT3GM84RXW00,J,T,3,G,M,8,4,R,X,W,0,0,12.0000,2.0000,0.0000,49.0000,401.0000,14.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,10.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,121245.0000,0.0000,49401.0000,1998.0000,RUN,***,UT,000000000,*,00000000000,1053.0000,0.0000,,3440.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,5.0000,8.0000,0.0000,0.0000,2.0000
KNAFE121X551,K,N,A,F,E,1,2,1,X,5,5,1,12.0000,4.0000,0.0000,63.0000,33.0000,4.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,1.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,121255.0000,0.0000,63033.0000,2005.0000,SLE,***,4D,000000000,*,00000000000,1028.0000,0.0000,,2701.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,6.0000,12.0000,2.0000,0.0000,3.0000
2G2WP5228411,2,G,2,W,P,5,2,2,8,4,1,1,12.0000,5.0000,0.0000,22.0000,20.0000,4.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,121255.0000,0.0000,22020.0000,2004.0000,GPG,***,4D,000000000,*,00000000000,1105.0000,0.0000,,3477.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,6.0000,12.0000,2.0000,0.0000,3.0000
3VWRF31Y37M4,3,V,W,R,F,3,1,Y,3,7,M,4,12.0000,3.0000,0.0000,30.0000,47.0000,1.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,54.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,121321.0000,0.0000,30047.0000,2007.0000,CP1,***,CV,000000000,*,00000000000,989.0000,0.0000,,3153.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,13.0000,5.0000,0.0000,2.0000
1N4AB41D8TC7,1,N,4,A,B,4,1,D,8,T,C,7,12.0000,4.0000,0.0000,35.0000,43.0000,4.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,54.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,121321.0000,0.0000,35043.0000,1996.0000,EXE,***,4D,000000000,*,00000000000,998.0000,0.0000,,2237.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,13.0000,5.0000,0.0000,2.0000
1HTMMAAM96H2,1,H,T,M,M,A,A,M,9,6,H,2,12.0000,2.0000,1.0000,84.0000,881.0000,62.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,2.0000,98.0000,0.0000,0.0000,4.0000,4.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,2.0000,3.0000,12.0000,121338.0000,0.0000,84881.0000,2006.0000,430,40S,CC,999999999,D,12999999999,0.0000,0.0000,,,6.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,14.0000,7.0000,0.0000,1.0000
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,12.0000,3.0000,0.0000,99.0000,999.0000,99.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,121357.0000,0.0000,99999.0000,9999.0000,999,999,99,000000000,9,00000000000,9999.0000,9999.0000,9999.0000,9999.0000,9.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,12.0000,7.0000,0.0000,2.0000
1G1ZT54845F1,1,G,1,Z,T,5,4,8,4,5,F,1,12.0000,2.0000,0.0000,20.0000,37.0000,4.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,8.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,121366.0000,0.0000,20037.0000,2005.0000,M/L,***,4D,000000000,*,00000000000,1063.0000,0.0000,,3297.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,14.0000,7.0000,0.0000,1.0000
1FTSX31FXXEA,1,F,T,S,X,3,1,F,X,X,E,A,12.0000,2.0000,0.0000,12.0000,481.0000,31.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,121369.0000,0.0000,12481.0000,1999.0000,F3S,SRW,4C,000000000,D,00000000000,1418.0000,1580.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,8.0000,0.0000,0.0000,1.0000
1GNCS18X04K1,1,G,N,C,S,1,8,X,0,4,K,1,12.0000,3.0000,0.0000,20.0000,401.0000,14.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,121389.0000,0.0000,20401.0000,2004.0000,BZR,***,UT,000000000,*,00000000000,1005.0000,0.0000,,3611.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,12.0000,7.0000,0.0000,2.0000
1G4HP52L5RH4,1,G,4,H,P,5,2,L,5,R,H,4,12.0000,4.0000,0.0000,18.0000,2.0000,4.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,121389.0000,0.0000,18002.0000,1994.0000,LCF,***,4D,000000000,*,00000000000,1108.0000,0.0000,,3449.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,12.0000,7.0000,0.0000,2.0000
JTEGH20V0100,J,T,E,G,H,2,0,V,0,1,0,0,12.0000,5.0000,0.0000,49.0000,402.0000,14.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,121389.0000,0.0000,49402.0000,2001.0000,RV4,***,UT,000000000,*,00000000000,980.0000,0.0000,,2877.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,12.0000,7.0000,0.0000,2.0000
1MEFM53S7WA6,1,M,E,F,M,5,3,S,7,W,A,6,12.0000,6.0000,0.0000,14.0000,17.0000,4.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,121389.0000,0.0000,14017.0000,1998.0000,SLP,***,4D,000000000,*,00000000000,1085.0000,0.0000,,3299.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,12.0000,7.0000,0.0000,2.0000
1NXBR32E67Z9,1,N,X,B,R,3,2,E,6,7,Z,9,12.0000,2.0000,0.0000,49.0000,32.0000,4.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,121390.0000,0.0000,49032.0000,2007.0000,UCS,***,4D,000000000,*,00000000000,1024.0000,0.0000,,2530.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,14.0000,1.0000,0.0000,1.0000
1FVACWDC44HM,1,F,V,A,C,W,D,C,4,4,H,M,12.0000,2.0000,0.0000,82.0000,881.0000,62.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,1.0000,4.0000,1.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,2.0000,3.0000,12.0000,121404.0000,0.0000,82881.0000,2004.0000,16M,FM2,CC,999999999,D,12999999999,0.0000,0.0000,,,6.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,14.0000,1.0000,0.0000,1.0000
1FTNS24W77DA,1,F,T,N,S,2,4,W,7,7,D,A,12.0000,2.0000,0.0000,12.0000,461.0000,21.0000,40.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,11.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,121410.0000,0.0000,12461.0000,2007.0000,25V,VAN,EC,000000000,G,00000000000,1380.0000,0.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,33.0000,0.0000,0.0000,1.0000
1GDGG31V9619,1,G,D,G,G,3,1,V,9,6,1,9,12.0000,3.0000,0.0000,23.0000,461.0000,21.0000,40.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,121410.0000,0.0000,23461.0000,2006.0000,SCT,STV,YY,000000000,G,00000000000,1390.0000,0.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,33.0000,0.0000,0.0000,1.0000
JA3AA26A6SU0,J,A,3,A,A,2,6,A,6,S,U,0,12.0000,2.0000,0.0000,52.0000,35.0000,4.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,30.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,121461.0000,0.0000,52035.0000,1995.0000,MIS,***,4D,000000000,*,00000000000,984.0000,0.0000,,2225.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,27.0000,0.0000,0.0000,1.0000
1N90401714A1,1,N,9,0,4,0,1,7,1,4,A,1,12.0000,1.0000,0.0000,98.0000,981.0000,52.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,21.0000,21.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,9.0000,3.0000,3.0000,12.0000,121468.0000,0.0000,98981.0000,2004.0000,999,999,99,999999999,9,12999999999,9999.0000,9999.0000,9999.0000,9999.0000,9.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,5.0000,14.0000,1.0000,0.0000,1.0000
1FMEU15YXLLB,1,F,M,E,U,1,5,Y,X,L,L,B,12.0000,2.0000,0.0000,12.0000,421.0000,15.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,121521.0000,0.0000,12421.0000,1990.0000,BRO,***,UT,000000000,*,00000000000,1050.0000,0.0000,,4348.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,14.0000,1.0000,0.0000,1.0000
1FALP13P7VW3,1,F,A,L,P,1,3,P,7,V,W,3,12.0000,2.0000,0.0000,12.0000,13.0000,4.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,121607.0000,0.0000,12013.0000,1997.0000,EST,***,4D,000000000,*,00000000000,984.0000,0.0000,,2503.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,41.0000,0.0000,2.0000,1.0000
1FDXF46S13EA,1,F,D,X,F,4,6,S,1,3,E,A,12.0000,2.0000,0.0000,12.0000,881.0000,61.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,96.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,2.0000,3.0000,12.0000,121619.0000,0.0000,12881.0000,2003.0000,F4D,DRW,CB,999999999,G,12999999999,1410.0000,2010.0000,,,4.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,14.0000,1.0000,0.0000,1.0000
JHLRD186XYC0,J,H,L,R,D,1,8,6,X,Y,C,0,12.0000,1.0000,0.0000,37.0000,402.0000,14.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,1.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,121620.0000,0.0000,37402.0000,2000.0000,CRV,***,UT,000000000,*,00000000000,1032.0000,0.0000,,3245.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,14.0000,1.0000,0.0000,1.0000
1FDES14G9CHB,1,F,D,E,S,1,4,G,9,C,H,B,12.0000,2.0000,0.0000,12.0000,461.0000,21.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,121673.0000,0.0000,12461.0000,1982.0000,S1V,CVS,EW,000000000,G,00000000000,1380.0000,0.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,31.0000,0.0000,0.0000,1.0000
YV1AX8843H12,Y,V,1,A,X,8,8,4,3,H,1,2,12.0000,3.0000,0.0000,51.0000,34.0000,4.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,121673.0000,0.0000,51034.0000,1987.0000,DG4,***,4D,000000000,*,00000000000,1043.0000,0.0000,,2950.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,31.0000,0.0000,0.0000,1.0000
JHLRD2843XC0,J,H,L,R,D,2,8,4,3,X,C,0,12.0000,2.0000,1.0000,37.0000,402.0000,14.0000,12.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,121706.0000,0.0000,37402.0000,1999.0000,CRV,***,UT,000000000,*,00000000000,1032.0000,0.0000,,3126.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,9.0000,14.0000,4.0000,0.0000,1.0000
