VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,OCUPANTS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_CARG,TOW_VEH,V_CONFIG,AXLES,CARGO_BT,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWAWAY,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,ST_CASE,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_ID,FLDCD_TR,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,LAST_YR,FIRST_YR,DR_ZIP,MONTH,HARM_EV,MAN_COLL,HIT_RUN,VE_FORMS
JT2SV24E0K02,J,T,2,S,V,2,4,E,0,K,0,2,6.0000,2.0000,1.0000,49.0000,40.0000,4.0000,6.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,1.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,61755.0000,49040.0000,1989.0000,CAM,***,4D,00000000000,*,1024.0000,0.0000,,2690.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,14.0000,1.0000,0.0000,1.0000
1JCMR784XHT0,1,J,C,M,R,7,8,4,X,H,T,0,6.0000,3.0000,0.0000,2.0000,404.0000,14.0000,6.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,3.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,61761.0000,2404.0000,1987.0000,LAR,CHK,4W,00000000000,G,1010.0000,0.0000,,,1.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,12.0000,5.0000,0.0000,2.0000
4N2DN11W9TD8,4,N,2,D,N,1,1,W,9,T,D,8,6.0000,4.0000,0.0000,35.0000,443.0000,20.0000,6.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,61761.0000,35443.0000,1996.0000,QST,***,SV,00000000000,*,1122.0000,0.0000,,3745.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,12.0000,5.0000,0.0000,2.0000
2P4GP25R0XR2,2,P,4,G,P,2,5,R,0,X,R,2,6.0000,5.0000,0.0000,9.0000,442.0000,20.0000,6.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,4.0000,3.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,61761.0000,9442.0000,1999.0000,VOF,***,SV,00000000000,*,1133.0000,0.0000,,3415.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,12.0000,5.0000,0.0000,2.0000
1N6AD07UX5C4,1,N,6,A,D,0,7,U,X,5,C,4,6.0000,6.0000,0.0000,35.0000,472.0000,30.0000,6.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,61761.0000,35472.0000,2005.0000,CEO,FRT,CW,00000000000,G,1259.0000,0.0000,,,1.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,12.0000,5.0000,0.0000,2.0000
2HSFHASR9WC0,2,H,S,F,H,A,S,R,9,W,C,0,6.0000,2.0000,0.0000,84.0000,881.0000,66.0000,93.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,5.0000,3.0000,96.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,61779.0000,84881.0000,1998.0000,940,90S,TM,57125563,D,1600.0000,2340.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,14.0000,1.0000,0.0000,1.0000
1WUYDCCF4HN1,1,W,U,Y,D,C,C,F,4,H,N,1,6.0000,2.0000,0.0000,89.0000,881.0000,66.0000,6.0000,6.0000,0.0000,0.0000,99.0000,0.0000,1.0000,6.0000,5.0000,1.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,3.0000,61853.0000,89881.0000,1987.0000,WIM,INT,DS,57808400,D,9999.0000,9999.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,14.0000,1.0000,0.0000,1.0000
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,6.0000,2.0000,0.0000,39.0000,34.0000,4.0000,6.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,11.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,61856.0000,39034.0000,2002.0000,999,999,99,00000000000,9,9999.0000,9999.0000,9999.0000,9999.0000,9.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,8.0000,0.0000,1.0000,1.0000
1HGCG2248XA0,1,H,G,C,G,2,2,4,8,X,A,0,6.0000,2.0000,0.0000,37.0000,32.0000,2.0000,6.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,9.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,61858.0000,37032.0000,1999.0000,ULX,***,CP,00000000000,*,1051.0000,0.0000,,3197.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,14.0000,7.0000,0.0000,1.0000
WB10499AX4ZE,W,B,1,0,4,9,9,A,X,4,Z,E,6.0000,2.0000,0.0000,34.0000,706.0000,80.0000,0.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,6.0000,6.0000,0.0000,6.0000,3.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,61871.0000,34706.0000,2004.0000,R5T,***,RS,00000000000,*,,,1130.0000,,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,2.0000,14.0000,1.0000,0.0000,1.0000
1FTCR14U9RPC,1,F,T,C,R,1,4,U,9,R,P,C,6.0000,3.0000,1.0000,12.0000,471.0000,30.0000,6.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,61871.0000,12471.0000,1994.0000,RNS,RNG,PS,00000000000,G,1250.0000,0.0000,,,1.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,2.0000,14.0000,1.0000,0.0000,1.0000
1XP7DB9XX2D5,1,X,P,7,D,B,9,X,X,2,D,5,6.0000,2.0000,0.0000,87.0000,881.0000,66.0000,93.0000,6.0000,0.0000,0.0000,99.0000,0.0000,1.0000,6.0000,5.0000,1.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,61874.0000,87881.0000,2002.0000,387,CON,DS,571273599,D,9999.0000,9999.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,14.0000,1.0000,3.0000,1.0000
4N2DN11W4PD8,4,N,2,D,N,1,1,W,4,P,D,8,6.0000,2.0000,0.0000,35.0000,443.0000,20.0000,6.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,61892.0000,35443.0000,1993.0000,QST,***,SV,00000000000,*,1122.0000,0.0000,,3783.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,14.0000,2.0000,0.0000,1.0000
CCS339Z13573,C,C,S,3,3,9,Z,1,3,5,7,3,6.0000,2.0000,0.0000,20.0000,481.0000,31.0000,16.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,13.0000,0.0000,0.0000,2.0000,61943.0000,20481.0000,1997.0000,999,999,99,00000000000,9,9999.0000,9999.0000,9999.0000,9999.0000,9.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,14.0000,1.0000,0.0000,1.0000
1G4HP52L2RH4,1,G,4,H,P,5,2,L,2,R,H,4,6.0000,2.0000,0.0000,18.0000,2.0000,4.0000,6.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,62024.0000,18002.0000,1994.0000,LCF,***,4D,00000000000,*,1108.0000,0.0000,,3449.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,1.0000,0.0000,0.0000,1.0000
1FTCR10AXNUD,1,F,T,C,R,1,0,A,X,N,U,D,6.0000,2.0000,1.0000,12.0000,471.0000,30.0000,6.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,41.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,62029.0000,12471.0000,1992.0000,RNG,RNG,PK,00000000000,G,1079.0000,1139.0000,,,1.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,38.0000,0.0000,0.0000,1.0000
1FUPCSZB7XPA,1,F,U,P,C,S,Z,B,7,X,P,A,6.0000,2.0000,1.0000,82.0000,881.0000,66.0000,20.0000,6.0000,0.0000,0.0000,99.0000,0.0000,1.0000,6.0000,98.0000,1.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,62031.0000,82881.0000,1999.0000,FLD,CON,DS,57280106,D,9999.0000,9999.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,14.0000,10.0000,0.0000,1.0000
1FV6HFAA5XHA,1,F,V,6,H,F,A,A,5,X,H,A,6.0000,2.0000,0.0000,82.0000,881.0000,63.0000,6.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,1.0000,2.0000,1.0000,0.0000,0.0000,12.0000,12.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,3.0000,62054.0000,82881.0000,1999.0000,F70,MCV,CC,99999999999,D,9999.0000,9999.0000,,,7.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,32.0000,0.0000,0.0000,1.0000
1FUYDZYB8XP9,1,F,U,Y,D,Z,Y,B,8,X,P,9,6.0000,2.0000,0.0000,82.0000,881.0000,66.0000,4.0000,6.0000,0.0000,0.0000,99.0000,0.0000,1.0000,6.0000,98.0000,98.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,62199.0000,82881.0000,1999.0000,FLD,CON,DS,571441325,D,9999.0000,9999.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,14.0000,1.0000,0.0000,1.0000
1F0YL80U6FVA,1,F,0,Y,L,8,0,U,6,F,V,A,6.0000,2.0000,0.0000,12.0000,884.0000,62.0000,6.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,2.0000,3.0000,4.0000,0.0000,0.0000,11.0000,11.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,2.0000,2.0000,62207.0000,12884.0000,1985.0000,FT8,MHV,TM,5753433,D,1540.0000,2380.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,8.0000,0.0000,2.0000,1.0000
YV1CZ5923511,Y,V,1,C,Z,5,9,2,3,5,1,1,6.0000,2.0000,0.0000,51.0000,401.0000,14.0000,6.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,62249.0000,51401.0000,2005.0000,XC9,***,UT,00000000000,*,1125.0000,0.0000,,4354.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,33.0000,0.0000,0.0000,1.0000
1FTYR10U71TA,1,F,T,Y,R,1,0,U,7,1,T,A,6.0000,2.0000,0.0000,12.0000,471.0000,30.0000,6.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,62311.0000,12471.0000,2001.0000,RNG,RNG,PK,00000000000,G,1116.0000,1175.0000,,,1.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,1.0000,0.0000,0.0000,1.0000
1FUYDSEB2YDF,1,F,U,Y,D,S,E,B,2,Y,D,F,6.0000,2.0000,0.0000,82.0000,881.0000,66.0000,93.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,5.0000,3.0000,96.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,62316.0000,82881.0000,2000.0000,FLD,CON,DS,57951814,D,9999.0000,9999.0000,,,8.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,9.0000,14.0000,1.0000,0.0000,1.0000
JT2AC52L1T01,J,T,2,A,C,5,2,L,1,T,0,1,6.0000,2.0000,0.0000,49.0000,38.0000,2.0000,6.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,5.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,62326.0000,49038.0000,1996.0000,TTD,***,2D,00000000000,*,937.0000,0.0000,,1950.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,42.0000,0.0000,2.0000,1.0000
1FTJW36G6SEA,1,F,T,J,W,3,6,G,6,S,E,A,6.0000,2.0000,0.0000,12.0000,481.0000,31.0000,6.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,1.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,62343.0000,12481.0000,1995.0000,F35,COF,CW,00000000000,G,1680.0000,0.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,9.0000,33.0000,0.0000,0.0000,1.0000
1HGCB7251PA0,1,H,G,C,B,7,2,5,1,P,A,0,6.0000,3.0000,0.0000,37.0000,32.0000,2.0000,6.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,62357.0000,37032.0000,1993.0000,ALX,***,CP,00000000000,*,1071.0000,0.0000,,2829.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,12.0000,6.0000,0.0000,2.0000
3N1CB51D25L5,3,N,1,C,B,5,1,D,2,5,L,5,6.0000,2.0000,0.0000,35.0000,43.0000,4.0000,6.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,8.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,62360.0000,35043.0000,2005.0000,S18,***,4D,00000000000,*,998.0000,0.0000,,2387.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,9.0000,14.0000,7.0000,0.0000,1.0000
2GCEK19RXV12,2,G,C,E,K,1,9,R,X,V,1,2,6.0000,2.0000,0.0000,20.0000,481.0000,31.0000,6.0000,6.0000,0.0000,0.0000,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,11.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,62373.0000,20481.0000,1997.0000,GK1,GM4,PC,00000000000,G,1415.0000,1555.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,10.0000,14.0000,7.0000,0.0000,1.0000
