VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,OCUPANTS,MAKE,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_INV,HAZ_PLAC,HAZ_CNO,HAZ_REL,TOW_VEH,V_CONFIG,AXLES,CARGO_BT,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWAWAY,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,MCARR_I1,ST_CASE,HAZ_ID,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_I2,FLDCD_TR,MCARR_ID,MODEL,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,LAST_YR,FIRST_YR,DR_ZIP,MONTH,HARM_EV,MAN_COLL,HIT_RUN,VE_FORMS
1GKEV16K2MF5,1,G,K,E,V,1,6,K,2,M,F,5,6.0000,2.0000,0.0000,23.0000,16.0000,92.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,61806.0000,0.0000,23431.0000,1991.0000,VSU,V15,4W,000000000,G,00000000000,431.0000,1295.0000,0.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,1.0000,0.0000,0.0000,1.0000
JT2BG22K2Y04,J,T,2,B,G,2,2,K,2,Y,0,4,6.0000,3.0000,0.0000,49.0000,4.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,54.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,61806.0000,0.0000,49040.0000,2000.0000,CXL,***,4D,000000000,*,00000000000,40.0000,1051.0000,0.0000,,3120.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,7.0000,1.0000,0.0000,0.0000,1.0000
1HGCM567X7A1,1,H,G,C,M,5,6,7,X,7,A,1,6.0000,2.0000,0.0000,37.0000,4.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,61849.0000,0.0000,37032.0000,2007.0000,UEX,***,4D,000000000,*,00000000000,32.0000,1079.0000,0.0000,,3228.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,8.0000,0.0000,0.0000,1.0000
JALC4B142270,J,A,L,C,4,B,1,4,2,2,7,0,6.0000,2.0000,1.0000,38.0000,61.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,1.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,2.0000,2.0000,6.0000,61860.0000,0.0000,38882.0000,2002.0000,NPR,NPR,TB,141835,D,06141835,882.0000,0.0000,0.0000,,,4.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,14.0000,1.0000,0.0000,2.0000
1FVACXDC26HW,1,F,V,A,C,X,D,C,2,6,H,W,6.0000,3.0000,0.0000,82.0000,63.0000,18.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,2.0000,3.0000,1.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,57.0000,61860.0000,0.0000,82881.0000,2006.0000,16M,FM2,CC,651405,D,57651405,881.0000,0.0000,0.0000,,,7.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,14.0000,1.0000,0.0000,2.0000
JN1CA21D4ST0,J,N,1,C,A,2,1,D,4,S,T,0,6.0000,3.0000,0.0000,35.0000,4.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,61870.0000,0.0000,35039.0000,1995.0000,MGS,***,4D,000000000,*,00000000000,39.0000,1063.0000,0.0000,,2886.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,12.0000,99.0000,0.0000,2.0000
1N4EB32A7NC7,1,N,4,E,B,3,2,A,7,N,C,7,6.0000,2.0000,0.0000,35.0000,2.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,12.0000,0.0000,6.0000,3.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,61900.0000,0.0000,35043.0000,1992.0000,SEN,***,2D,000000000,*,00000000000,43.0000,956.0000,0.0000,,2266.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,14.0000,1.0000,0.0000,1.0000
1FDXF46S54ED,1,F,D,X,F,4,6,S,5,4,E,D,6.0000,3.0000,0.0000,12.0000,61.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,97.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,2.0000,2.0000,6.0000,61900.0000,0.0000,12881.0000,2004.0000,F4D,DRW,CB,59939,G,0659939,881.0000,1410.0000,2010.0000,,,4.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,14.0000,1.0000,0.0000,1.0000
2G1WL54T3P91,2,G,1,W,L,5,4,T,3,P,9,1,6.0000,3.0000,0.0000,20.0000,4.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,61904.0000,0.0000,20020.0000,1993.0000,LUM,***,4D,000000000,*,00000000000,20.0000,1075.0000,0.0000,,3169.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,12.0000,5.0000,0.0000,2.0000
1NXBR30E17Z8,1,N,X,B,R,3,0,E,1,7,Z,8,6.0000,5.0000,1.0000,49.0000,4.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,61918.0000,0.0000,49032.0000,2007.0000,UCS,***,4D,000000000,*,00000000000,32.0000,1024.0000,0.0000,,2530.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,12.0000,1.0000,0.0000,4.0000
JA3BR46V4KZ0,J,A,3,B,R,4,6,V,4,K,Z,0,6.0000,3.0000,0.0000,52.0000,4.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,8.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,61964.0000,0.0000,52034.0000,1989.0000,GAL,***,4D,000000000,*,00000000000,34.0000,1024.0000,0.0000,,2601.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,3.0000,12.0000,2.0000,0.0000,2.0000
1G1FP23E0NL1,1,G,1,F,P,2,3,E,0,N,L,1,6.0000,2.0000,0.0000,20.0000,2.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,61968.0000,0.0000,20009.0000,1992.0000,CAR,***,CP,000000000,*,00000000000,9.0000,1010.0000,0.0000,,3103.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,1.0000,0.0000,0.0000,1.0000
1G8ZK5572PZ2,1,G,8,Z,K,5,5,7,2,P,Z,2,6.0000,2.0000,0.0000,24.0000,4.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,61976.0000,0.0000,24001.0000,1993.0000,SL2,***,4D,000000000,*,00000000000,1.0000,1024.0000,0.0000,,0.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,5.0000,8.0000,0.0000,0.0000,1.0000
JHMCA5535KC0,J,H,M,C,A,5,5,3,5,K,C,0,6.0000,3.0000,0.0000,37.0000,4.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,10.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,61981.0000,0.0000,37032.0000,1989.0000,ALX,***,4D,000000000,*,00000000000,32.0000,1024.0000,0.0000,,2504.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,5.0000,12.0000,3.0000,0.0000,2.0000
1GCHK23284F2,1,G,C,H,K,2,3,2,8,4,F,2,6.0000,2.0000,0.0000,20.0000,31.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,3.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,62020.0000,0.0000,20481.0000,2004.0000,2KH,SIL,CW,000000000,D,00000000000,481.0000,1530.0000,1670.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,31.0000,0.0000,0.0000,1.0000
2HGEJ8649WH5,2,H,G,E,J,8,6,4,9,W,H,5,6.0000,3.0000,0.0000,37.0000,4.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,62020.0000,0.0000,37031.0000,1998.0000,UAX,***,4D,000000000,*,00000000000,31.0000,1032.0000,0.0000,,2505.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,31.0000,0.0000,0.0000,1.0000
3N1AB61E97L6,3,N,1,A,B,6,1,E,9,7,L,6,6.0000,4.0000,0.0000,35.0000,4.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,62020.0000,0.0000,35043.0000,2007.0000,SL2,***,4D,000000000,*,00000000000,43.0000,1057.0000,0.0000,,2853.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,31.0000,0.0000,0.0000,1.0000
2MELM75W1RX6,2,M,E,L,M,7,5,W,1,R,X,6,6.0000,3.0000,0.0000,14.0000,4.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,11.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,62025.0000,0.0000,14006.0000,1994.0000,MGL,***,4D,000000000,*,00000000000,6.0000,1144.0000,0.0000,,3796.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,9.0000,12.0000,5.0000,0.0000,2.0000
1GNEC13V95R1,1,G,N,E,C,1,3,V,9,5,R,1,6.0000,2.0000,0.0000,20.0000,15.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,62065.0000,0.0000,20421.0000,2005.0000,CTA,***,UT,000000000,*,00000000000,421.0000,1160.0000,0.0000,,4975.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,14.0000,2.0000,0.0000,1.0000
1G2NF52T41C1,1,G,2,N,F,5,2,T,4,1,C,1,6.0000,2.0000,0.0000,22.0000,4.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,62073.0000,0.0000,22018.0000,2001.0000,SE1,***,4D,000000000,*,00000000000,18.0000,1070.0000,0.0000,,3116.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,3.0000,14.0000,1.0000,0.0000,1.0000
1FTJE34H3MHA,1,F,T,J,E,3,4,H,3,M,H,A,6.0000,2.0000,0.0000,12.0000,21.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,62082.0000,0.0000,12461.0000,1991.0000,35V,VAN,CG,000000000,G,00000000000,461.0000,1380.0000,0.0000,,,2.0000,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,9.0000,14.0000,1.0000,0.0000,1.0000
KMHCG45G8YU1,K,M,H,C,G,4,5,G,8,Y,U,1,6.0000,2.0000,0.0000,55.0000,4.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,12.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,62091.0000,0.0000,55036.0000,2000.0000,AGL,***,4D,000000000,*,00000000000,36.0000,961.0000,0.0000,,2240.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,5.0000,33.0000,0.0000,0.0000,1.0000
3GNEC12T44G1,3,G,N,E,C,1,2,T,4,4,G,1,6.0000,2.0000,0.0000,20.0000,31.0000,54.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,62187.0000,0.0000,20482.0000,2004.0000,AVL,***,UT,000000000,*,00000000000,482.0000,1300.0000,0.0000,,5437.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,14.0000,1.0000,0.0000,1.0000
1MRBP98F8EY6,1,M,R,B,P,9,8,F,8,E,Y,6,6.0000,3.0000,0.0000,13.0000,2.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,62220.0000,0.0000,13002.0000,1984.0000,MK7,***,CP,000000000,*,00000000000,2.0000,1086.0000,0.0000,,3625.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,12.0000,2.0000,0.0000,2.0000
1FMDU32X1RUD,1,F,M,D,U,3,2,X,1,R,U,D,6.0000,2.0000,5.0000,12.0000,14.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,1.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,62280.0000,0.0000,12401.0000,1994.0000,EPR,***,UT,000000000,*,00000000000,401.0000,1120.0000,0.0000,,3863.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,8.0000,14.0000,3.0000,0.0000,1.0000
2C1MR2466R67,2,C,1,M,R,2,4,6,6,R,6,7,6.0000,3.0000,0.0000,20.0000,3.0000,6.0000,6.0000,0.0000,0.0000,99.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,62297.0000,0.0000,20034.0000,1994.0000,GEM,***,2H,000000000,*,00000000000,34.0000,892.0000,0.0000,,1650.0000,,4.0000,0.0000,99.0000,9.0000,9.0000,9.0000,9.0000,9.0000,9.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,0.0000,0.0000,0.0000,0.0000,999.0000,999.0000,9999.0000,9999.0000,99999.0000,4.0000,12.0000,5.0000,1.0000,2.0000
